/content/gdrive/MyDrive/project_6/images/train/test_kotz_2019_fl04_C_20190510_000311.417294_rgb.jpg,3114,3484,3176,3534,ringed_seal
/content/gdrive/MyDrive/project_6/images/train/test_kotz_2019_fl04_C_20190510_001905.413279_rgb.jpg,6288,60,6316,105,ringed_seal
/content/gdrive/MyDrive/project_6/images/train/test_kotz_2019_fl04_C_20190510_002013.663165_rgb.jpg,4861,1595,4937,1641,unknown_seal
/content/gdrive/MyDrive/project_6/images/train/test_kotz_2019_fl04_C_20190510_002511.411750_rgb.jpg,2068,3792,2102,3841,ringed_seal
/content/gdrive/MyDrive/project_6/images/train/test_kotz_2019_fl04_C_20190510_002511.411750_rgb.jpg,2101,3710,2142,3769,ringed_seal
/content/gdrive/MyDrive/project_6/images/train/test_kotz_2019_fl04_C_20190510_002511.411750_rgb.jpg,2879,1804,2925,1830,ringed_seal
/content/gdrive/MyDrive/project_6/images/train/test_kotz_2019_fl04_C_20190510_002511.411750_rgb.jpg,3489,717,3527,749,ringed_seal
/content/gdrive/MyDrive/project_6/images/train/test_kotz_2019_fl04_C_20190510_002511.411750_rgb.jpg,4280,363,4320,415,ringed_seal
/content/gdrive/MyDrive/project_6/images/train/test_kotz_2019_fl04_C_20190510_002511.411750_rgb.jpg,4308,516,4338,573,ringed_seal
/content/gdrive/MyDrive/project_6/images/train/test_kotz_2019_fl04_C_20190510_002511.411750_rgb.jpg,2142,3838,2166,3874,ringed_seal
/content/gdrive/MyDrive/project_6/images/train/test_kotz_2019_fl04_C_20190510_002511.411750_rgb.jpg,3660,559,3692,606,ringed_seal
/content/gdrive/MyDrive/project_6/images/train/test_kotz_2019_fl04_C_20190510_002642.911372_rgb.jpg,2108,3112,2139,3149,ringed_seal
/content/gdrive/MyDrive/project_6/images/train/test_kotz_2019_fl04_C_20190510_002654.161325_rgb.jpg,1832,1736,1857,1795,ringed_seal
/content/gdrive/MyDrive/project_6/images/train/test_kotz_2019_fl04_C_20190510_002654.161325_rgb.jpg,3527,1852,3568,1894,ringed_seal
/content/gdrive/MyDrive/project_6/images/train/test_kotz_2019_fl04_C_20190510_002654.161325_rgb.jpg,3727,1759,3757,1810,ringed_seal
/content/gdrive/MyDrive/project_6/images/train/test_kotz_2019_fl04_C_20190510_002654.161325_rgb.jpg,3658,2049,3698,2084,ringed_seal
/content/gdrive/MyDrive/project_6/images/train/test_kotz_2019_fl04_C_20190510_002654.161325_rgb.jpg,3692,1968,3723,1992,unknown_seal
/content/gdrive/MyDrive/project_6/images/train/test_kotz_2019_fl04_C_20190510_002657.161464_rgb.jpg,1749,969,1794,1002,ringed_seal
/content/gdrive/MyDrive/project_6/images/train/test_kotz_2019_fl04_C_20190510_002657.161464_rgb.jpg,1957,1071,2002,1099,ringed_seal
